id,urlkey,article_title,image_url,image_alt,article_url,bw_ratio
429,"edu,stanford,cs)/people/eroberts/cs201/projects/viruses/legal.html",Virus: A Retrospective - Legal Implications,https://cs.stanford.edu/people/eroberts/cs201/projects/viruses/curve.jpg,,https://cs.stanford.edu/people/eroberts/cs201/projects/viruses/legal.html,0.0393518518518518
430,"edu,stanford,cs)/people/eroberts/cs201/projects/viruses/legal.html",Virus: A Retrospective - Legal Implications,https://cs.stanford.edu/people/eroberts/cs201/projects/viruses/transparent.gif,,https://cs.stanford.edu/people/eroberts/cs201/projects/viruses/legal.html,1.0
431,"edu,stanford,cs)/people/esteva/nature",Dermatologist-level classification of skin cancer with deep neural networks,https://cs.stanford.edu/people/esteva/nature/img/logo_stanford.svg,,https://cs.stanford.edu/people/esteva/nature/,1.0
432,"edu,stanford,cs)/people/esteva/nature",Dermatologist-level classification of skin cancer with deep neural networks,https://cs.stanford.edu/people/esteva/nature/img/nature-cover.jpg,Nature cover,https://cs.stanford.edu/people/esteva/nature/,0.0011034220532319
433,"edu,stanford,cs)/people/esteva/nature",Dermatologist-level classification of skin cancer with deep neural networks,https://cs.stanford.edu/people/esteva/nature/img/fig1.jpg,Figure 1,https://cs.stanford.edu/people/esteva/nature/,0.8803863791505907
434,"edu,stanford,cs)/people/esteva/nature",Dermatologist-level classification of skin cancer with deep neural networks,https://cs.stanford.edu/people/esteva/nature/img/fig3.jpg,Figure 3,https://cs.stanford.edu/people/esteva/nature/,0.8662022643725885
435,"edu,stanford,cs)/people/esteva/nature",Dermatologist-level classification of skin cancer with deep neural networks,https://cs.stanford.edu/people/esteva/nature/img/face_andre.jpg,Andre Esteva,https://cs.stanford.edu/people/esteva/nature/,0.0004444444444444
436,"edu,stanford,cs)/people/esteva/nature",Dermatologist-level classification of skin cancer with deep neural networks,https://cs.stanford.edu/people/esteva/nature/img/face_brett.jpg,Brett Kuprel,https://cs.stanford.edu/people/esteva/nature/,0.0025777777777777
437,"edu,stanford,cs)/people/esteva/nature",Dermatologist-level classification of skin cancer with deep neural networks,https://cs.stanford.edu/people/esteva/nature/img/face_rob.jpg,Rob Novoa,https://cs.stanford.edu/people/esteva/nature/,0.0280888888888888
438,"edu,stanford,cs)/people/esteva/nature",Dermatologist-level classification of skin cancer with deep neural networks,https://cs.stanford.edu/people/esteva/nature/img/face_justin.jpg,Justin Ko,https://cs.stanford.edu/people/esteva/nature/,0.0356444444444444
439,"edu,stanford,cs)/people/esteva/nature",Dermatologist-level classification of skin cancer with deep neural networks,https://cs.stanford.edu/people/esteva/nature/img/face_susan.jpg,Susan M. Swetter,https://cs.stanford.edu/people/esteva/nature/,0.2923555555555555
440,"edu,stanford,cs)/people/esteva/nature",Dermatologist-level classification of skin cancer with deep neural networks,https://cs.stanford.edu/people/esteva/nature/img/face_helen.jpg,Brett Kuprel,https://cs.stanford.edu/people/esteva/nature/,0.0052888888888888
441,"edu,stanford,cs)/people/esteva/nature",Dermatologist-level classification of skin cancer with deep neural networks,https://cs.stanford.edu/people/esteva/nature/img/face_sebastian.jpg,Sebastian Thrun,https://cs.stanford.edu/people/esteva/nature/,0.0214222222222222
442,"edu,stanford,cs)/people/esteva/nature",Dermatologist-level classification of skin cancer with deep neural networks,https://cs.stanford.edu/people/esteva/nature/img/press-cnn.png,,https://cs.stanford.edu/people/esteva/nature/,0.6793212890625
443,"edu,stanford,cs)/people/esteva/nature",Dermatologist-level classification of skin cancer with deep neural networks,https://cs.stanford.edu/people/esteva/nature/img/press-bbc.png,BBC,https://cs.stanford.edu/people/esteva/nature/,0.54736328125
444,"edu,stanford,cs)/people/esteva/nature",Dermatologist-level classification of skin cancer with deep neural networks,https://cs.stanford.edu/people/esteva/nature/img/press-stanford.png,Stanford News,https://cs.stanford.edu/people/esteva/nature/,0.7493896484375
445,"edu,stanford,cs)/people/esteva/nature",Dermatologist-level classification of skin cancer with deep neural networks,https://cs.stanford.edu/people/esteva/nature/img/press-ieee.png,IEEE Spectrum,https://cs.stanford.edu/people/esteva/nature/,0.93731689453125
446,"edu,stanford,cs)/people/esteva/nature",Dermatologist-level classification of skin cancer with deep neural networks,https://cs.stanford.edu/people/esteva/nature/img/press-wired.png,WIRED,https://cs.stanford.edu/people/esteva/nature/,0.592987060546875
447,"edu,stanford,cs)/people/esteva/nature",Dermatologist-level classification of skin cancer with deep neural networks,https://cs.stanford.edu/people/esteva/nature/img/press-guardian.png,The Guardian,https://cs.stanford.edu/people/esteva/nature/,0.651214599609375
448,"edu,stanford,cs)/people/esteva/nature",Dermatologist-level classification of skin cancer with deep neural networks,https://cs.stanford.edu/people/esteva/nature/img/press-fortune.png,Fortune,https://cs.stanford.edu/people/esteva/nature/,0.65655517578125
449,"edu,stanford,cs)/people/esteva/nature",Dermatologist-level classification of skin cancer with deep neural networks,https://cs.stanford.edu/people/esteva/nature/img/press-hacker-news.png,Hacker News,https://cs.stanford.edu/people/esteva/nature/,0.515899658203125
450,"edu,stanford,cs)/people/fredrik-kjoelstad",Fredrik Kjolstad | Computer Science,https://www.cs.stanford.edu/sites/g/files/sbiybj28076/files/styles/medium_square/public/media/person/fredrik-kjoelstad1583972186878.jpg?h=40145768&itok=HW0TejQO,,https://www.cs.stanford.edu/people/fredrik-kjoelstad,0.0002685950413223
451,"edu,stanford,cs)/people/gautam-akiwate",Gautam Akiwate | Computer Science,https://www.cs.stanford.edu/sites/g/files/sbiybj28076/files/styles/medium_square/public/media/person/gautam-akiwate1687919385797.jpg?h=1641edec&itok=E0d40vui,,https://www.cs.stanford.edu/people/gautam-akiwate,0.0042148760330578
452,"edu,stanford,cs)/people/jay-mcclelland",Jay McClelland | Computer Science,https://www.cs.stanford.edu/sites/g/files/sbiybj28076/files/styles/medium_square/public/media/person/jay-mcclelland1536734415924.jpg?h=1641edec&itok=QxOnz3rl,,https://www.cs.stanford.edu/people/jay-mcclelland,0.0011570247933884
453,"edu,stanford,cs)/people/jcjohns",Justin Johnson,https://cs.stanford.edu/people/jcjohns/images/me-v2.jpg,,https://cs.stanford.edu/people/jcjohns/,0.0197281197197532
454,"edu,stanford,cs)/people/jcm",John Mitchell Home Page,https://cs.stanford.edu/people/jcm/JCM-IMG_3282.JPG,,https://cs.stanford.edu/people/jcm/,0.020064935064935
455,"edu,stanford,cs)/people/jcm",John Mitchell Home Page,https://cs.stanford.edu/people/jcm/books/cpl-cover-sm.JPG,,https://cs.stanford.edu/people/jcm/,0.0
456,"edu,stanford,cs)/people/jcm",John Mitchell Home Page,https://cs.stanford.edu/people/jcm/mailbox.gif,,https://cs.stanford.edu/people/jcm/,0.5855614973262032
457,"edu,stanford,cs)/people/jcm",John Mitchell Home Page,https://cs.stanford.edu/people/jcm/linkedin.png,,https://cs.stanford.edu/people/jcm/,0.2471308641975308
458,"edu,stanford,cs)/people/jcm",John Mitchell Home Page,https://cs.stanford.edu/people/jcm/twitter.png,,https://cs.stanford.edu/people/jcm/,0.7727407407407407
459,"edu,stanford,cs)/people/john-mitchell",John Mitchell | Computer Science,https://www.cs.stanford.edu/sites/g/files/sbiybj28076/files/styles/medium_square/public/media/person/john-mitchell1577667686227.jpg?h=38f05a09&itok=bbx9DtRM,,https://www.cs.stanford.edu/people/john-mitchell,0.0002066115702479
460,"edu,stanford,cs)/people/john-ousterhout",John Ousterhout | Computer Science,https://www.cs.stanford.edu/sites/g/files/sbiybj28076/files/styles/medium_square/public/media/person/john-ousterhout1509531987289.jpg?h=b203cb1e&itok=fi2_biC7,,https://www.cs.stanford.edu/people/john-ousterhout,0.0004752066115702
461,"edu,stanford,cs)/people/julie-zelenski",Julie Zelenski | Computer Science,https://www.cs.stanford.edu/sites/g/files/sbiybj28076/files/styles/medium_square/public/media/person/julie-zelenski1582143544151.jpg?h=1641edec&itok=wDTwtYEA,,https://www.cs.stanford.edu/people/julie-zelenski,0.0005785123966942
462,"edu,stanford,cs)/people/jure/contact.html",Jure Leskovec: Contact information,https://cs.stanford.edu/people/jure/images/logo_empty.png,By Jure Leskovec,https://cs.stanford.edu/people/jure/contact.html,1.0
463,"edu,stanford,cs)/people/jure/contact.html",Jure Leskovec: Contact information,https://cs.stanford.edu/people/jure/images/logo_empty.png,Machine Learning Department,https://cs.stanford.edu/people/jure/contact.html,1.0
464,"edu,stanford,cs)/people/jure/contact.html",Jure Leskovec: Contact information,https://cs.stanford.edu/people/jure/images/logo_stanford.png,Stanford University,https://cs.stanford.edu/people/jure/contact.html,1.0
465,"edu,stanford,cs)/people/jure/contact.html",Jure Leskovec: Contact information,https://cs.stanford.edu/people/jure/images/jure-2b.jpg,Jure Leskovec,https://cs.stanford.edu/people/jure/contact.html,1.0
466,"edu,stanford,cs)/people/karl-broman",Karl David Broman | Computer Science,https://www.cs.stanford.edu/sites/g/files/sbiybj28076/files/styles/medium_square/public/media/person/karl-broman1692050488821.jpg?h=51e7be11&itok=9hlizCU1,,https://www.cs.stanford.edu/people/karl-broman,0.0006404958677685
467,"edu,stanford,cs)/people/karpathy/convnetjs",ConvNetJS: Deep Learning in your browser,https://cs.stanford.edu/people/karpathy/convnetjs/logo.png,,https://cs.stanford.edu/people/karpathy/convnetjs/,0.999865470852018
468,"edu,stanford,cs)/people/karpathy/convnetjs",ConvNetJS: Deep Learning in your browser,https://cs.stanford.edu/people/karpathy/convnetjs/mnist.png,,https://cs.stanford.edu/people/karpathy/convnetjs/,1.0
469,"edu,stanford,cs)/people/karpathy/convnetjs",ConvNetJS: Deep Learning in your browser,https://cs.stanford.edu/people/karpathy/convnetjs/cifar10.jpeg,,https://cs.stanford.edu/people/karpathy/convnetjs/,0.008228730822873
470,"edu,stanford,cs)/people/karpathy/convnetjs",ConvNetJS: Deep Learning in your browser,https://cs.stanford.edu/people/karpathy/convnetjs/classify2d.png,,https://cs.stanford.edu/people/karpathy/convnetjs/,0.0
471,"edu,stanford,cs)/people/karpathy/convnetjs",ConvNetJS: Deep Learning in your browser,https://cs.stanford.edu/people/karpathy/convnetjs/regression.png,,https://cs.stanford.edu/people/karpathy/convnetjs/,1.0
472,"edu,stanford,cs)/people/karpathy/convnetjs",ConvNetJS: Deep Learning in your browser,https://cs.stanford.edu/people/karpathy/convnetjs/autoencoder.png,,https://cs.stanford.edu/people/karpathy/convnetjs/,0.8023734177215189
473,"edu,stanford,cs)/people/karpathy/convnetjs",ConvNetJS: Deep Learning in your browser,https://cs.stanford.edu/people/karpathy/convnetjs/rldemo.png,,https://cs.stanford.edu/people/karpathy/convnetjs/,0.9613170903954802
474,"edu,stanford,cs)/people/karpathy/convnetjs",ConvNetJS: Deep Learning in your browser,https://cs.stanford.edu/people/karpathy/convnetjs/nncat.png,,https://cs.stanford.edu/people/karpathy/convnetjs/,0.0048144257703081
475,"edu,stanford,cs)/people/karpathy/convnetjs",ConvNetJS: Deep Learning in your browser,https://cs.stanford.edu/people/karpathy/convnetjs/trainers.png,,https://cs.stanford.edu/people/karpathy/convnetjs/,0.917603668261563
476,"edu,stanford,cs)/people/karpathy/deepvideo/index.html",Large-scale Video Classification with Convolutional Neural Networks (CVPR 2014),https://cs.stanford.edu/people/karpathy/deepvideo/google_logo.jpg,,https://cs.stanford.edu/people/karpathy/deepvideo/index.html,0.3097887323943662
477,"edu,stanford,cs)/people/karpathy/deepvideo/index.html",Large-scale Video Classification with Convolutional Neural Networks (CVPR 2014),https://cs.stanford.edu/people/karpathy/deepvideo/stanford_logo.png,,https://cs.stanford.edu/people/karpathy/deepvideo/index.html,0.4064
478,"edu,stanford,cs)/people/karpathy/deepvideo/index.html",Large-scale Video Classification with Convolutional Neural Networks (CVPR 2014),https://cs.stanford.edu/people/karpathy/deepvideo/thumbs-0w.png,,https://cs.stanford.edu/people/karpathy/deepvideo/index.html,0.986290967226219
479,"edu,stanford,cs)/people/karpathy/deepvideo/index.html",Large-scale Video Classification with Convolutional Neural Networks (CVPR 2014),https://cs.stanford.edu/people/karpathy/deepvideo/thumbs-1w.png,,https://cs.stanford.edu/people/karpathy/deepvideo/index.html,0.9911270983213428
480,"edu,stanford,cs)/people/karpathy/deepvideo/index.html",Large-scale Video Classification with Convolutional Neural Networks (CVPR 2014),https://cs.stanford.edu/people/karpathy/deepvideo/thumbs-2w.png,,https://cs.stanford.edu/people/karpathy/deepvideo/index.html,0.9795763389288568
481,"edu,stanford,cs)/people/karpathy/deepvideo/index.html",Large-scale Video Classification with Convolutional Neural Networks (CVPR 2014),https://cs.stanford.edu/people/karpathy/deepvideo/thumbs-3w.png,,https://cs.stanford.edu/people/karpathy/deepvideo/index.html,0.9590327737809752
482,"edu,stanford,cs)/people/karpathy/deepvideo/index.html",Large-scale Video Classification with Convolutional Neural Networks (CVPR 2014),https://cs.stanford.edu/people/karpathy/deepvideo/thumbs-4w.png,,https://cs.stanford.edu/people/karpathy/deepvideo/index.html,0.7860911270983213
483,"edu,stanford,cs)/people/karpathy/deepvideo/index.html",Large-scale Video Classification with Convolutional Neural Networks (CVPR 2014),https://cs.stanford.edu/people/karpathy/deepvideo/thumbs-5w.png,,https://cs.stanford.edu/people/karpathy/deepvideo/index.html,0.8812150279776179
484,"edu,stanford,cs)/people/karpathy/deepvideo/index.html",Large-scale Video Classification with Convolutional Neural Networks (CVPR 2014),https://cs.stanford.edu/people/karpathy/deepvideo/thumbs-6w.png,,https://cs.stanford.edu/people/karpathy/deepvideo/index.html,0.9980015987210232
485,"edu,stanford,cs)/people/karpathy/deepvideo/index.html",Large-scale Video Classification with Convolutional Neural Networks (CVPR 2014),https://cs.stanford.edu/people/karpathy/deepvideo/thumbs-7w.png,,https://cs.stanford.edu/people/karpathy/deepvideo/index.html,0.9882094324540368
486,"edu,stanford,cs)/people/karpathy/deepvideo/index.html",Large-scale Video Classification with Convolutional Neural Networks (CVPR 2014),https://cs.stanford.edu/people/karpathy/deepvideo/sz70sx.jpg,,https://cs.stanford.edu/people/karpathy/deepvideo/index.html,0.0070513866231647
487,"edu,stanford,cs)/people/karpathy/deepvideo/index.html",Large-scale Video Classification with Convolutional Neural Networks (CVPR 2014),https://cs.stanford.edu/people/karpathy/deepvideo/slow_motion5x5_filters.gif,,https://cs.stanford.edu/people/karpathy/deepvideo/index.html,0.6128893131120302
488,"edu,stanford,cs)/people/karpathy/deepvideo/index.html",Large-scale Video Classification with Convolutional Neural Networks (CVPR 2014),https://cs.stanford.edu/people/karpathy/deepvideo/confusion_small.png,,https://cs.stanford.edu/people/karpathy/deepvideo/index.html,1.0
